feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,quality
9.631873629377607,0.5060537770426965,6.598865309584152,2.0886126458230514,1.8636209684818617,3.5952417058393538,6.079667364113091,4.400372753476743,4.252172135472254,9.679957632748417,6.442105912695757,4.799412112513877
5.796247494188732,0.21113089107961835,3.94796262022745,4.463013255237663,0.9530296164102814,5.651919753371299,2.6903241250027077,2.6685993330806568,0.7730936572373148,9.076487988575824,8.263727147235718,3.9361284758838044
3.008612294187145,9.494485496626824,7.799743362851311,2.80471086190846,8.671444752932658,7.9933449216302686,3.8159755588462985,0.19220824823548588,1.5162612477206439,1.6211716954390598,0.2758842070939116,3.0012974910679397
3.4682947480843707,9.53101427147993,3.3421361011293236,1.3123723473607618,2.2778066193045943,3.8874327799441644,5.931218637955798,5.557759046691665,0.7349246561534772,7.720902327843824,6.5899096990228685,5.691054280265993
1.1555977925880567,2.032999780055528,6.717161436265739,9.995112369659449,7.857246186559443,4.537802920516563,8.86206281679227,5.732912968831588,0.9765449114444025,9.660834903953518,5.950531187763301,4.43360403190544
3.9365171689135003,1.640069578023008,9.573826447135959,0.5852513856903396,8.979434483391858,1.523668023100161,3.2856036666838673,6.433355686316392,0.2583722194440341,5.265784367913594,5.160918285959589,4.458708025575155
4.240704206243677,4.161417731415468,0.40647931606857757,1.6031914062283203,7.457392203326249,4.68984398569358,3.7033027050499125,6.049473088427611,8.636272357997273,9.344747454064864,3.6292085328412647,6.014462003075048
2.0366593745591066,8.500732488991897,1.109866398445265,8.238960208081776,4.848352089038404,0.48416835270597924,9.469414961902654,5.339716628522506,2.7510961574082513,9.454749930272472,2.9561499422278983,5.038086070710456
3.5712771367806684,1.6044972751102171,2.3483376112641463,6.151779498152812,2.0939669765829394,9.44998869721314,2.2543624070440718,9.290519709890319,6.921752706466199,2.900827083146973,3.3673030202386967,5.669721023796013
7.098570130467254,6.8619997398405115,3.57951958180329,2.7510772973020883,9.856458577391289,1.636803626643476,4.758996813279977,8.065505835871448,6.791252662466754,6.729879425416935,2.8777196361363178,5.727033729788295
3.1431559954289465,5.810868400293858,8.385795316238307,9.987269395370369,7.958312453846018,5.943865951012039,1.9471561632292045,7.197095705707363,6.252842414514866,5.987575566621713,9.912912650893455,7.5539193105295945
4.930872570285679,1.7379530160089396,0.14421941814229622,4.678122453050878,5.136274677123655,4.6304157871425105,3.51774792718051,1.7701446026615608,5.974709534791773,2.8552380063354708,4.0660491076801595,3.9175644364968245
5.7899877455218585,2.6714859521292436,7.685336624683309,4.220283325723737,6.570513945846331,4.936926751308758,5.851377783169129,7.4997773494258935,4.26853868993906,0.5201076977100927,5.116303120873784,5.419314860434917
1.322527866731339,5.808459005572912,4.770995890335885,2.135256692414745,5.856843594102092,9.934400364654447,5.276515157700247,8.571402372048983,7.706995579792698,8.791755723485661,0.442540638245299,6.395842827185644
5.794240166327551,6.57304794537532,7.7436308383545,7.2419897433912,8.63477465683629,0.21807878416489457,3.783303309751026,2.2153114685134945,6.046530466592543,6.5212384428656565,8.214835009396062,5.756780340106701
3.4167515252267,5.382750654105156,8.454958381324605,1.885807372766778,2.500565656914242,8.976668080549189,7.101170617343408,4.61200851275819,9.143721855872533,6.332943880261044,0.7680401488285749,4.66059318925102
4.740872416731876,8.398309534575109,6.488433678279156,4.867397917106226,5.483356929209638,4.709708601682625,7.952215459939895,6.094308258861616,9.40660123000324,9.450090723217874,0.8457777455497351,6.604388569561344
0.6157667273477208,8.904510144115566,9.13891319421346,8.444120719308708,9.520683086867546,3.883397614337305,5.181477881142448,0.401276843156414,9.512464415222972,0.8513437991338468,6.3032143118752835,5.631776341831917
5.977620267905358,6.469741906754029,8.555892917983932,8.595449256436972,9.628998051003773,0.5132170685684678,8.715757279128132,8.209604923099453,3.4388545710589957,1.1260983201483277,7.022231097033337,6.546142981081642
4.9959317559658,8.945603693526746,2.8480017039787686,3.6862936853360795,5.415637635886949,6.851617224310436,4.806964869521542,7.1437828443980464,0.586539440178806,2.9964858072566827,2.7964599721087655,4.239024291142475
2.880456909671283,7.342608156765468,2.7610680339767613,9.970192016386733,1.8833665797841248,5.9681254185252985,0.07258651463364796,4.156845692805003,7.4105388313146605,8.100061305520262,0.7292436451264828,4.04331353272595
7.131086622517081,1.712736831829682,9.420236537462142,3.456725446795849,4.417647169766915,0.6964757252078213,8.01649089240444,7.6387175444473945,5.016329515226603,1.9823419900581063,0.9197796243538403,5.145693054648133
4.790949118032276,1.4647959336812766,6.273232072707574,6.821113992665866,6.985040024965301,3.8215086928536754,9.030339056300624,9.540275999735373,8.856416230771814,7.116148373370881,6.499297001761919,7.9714595017329914
8.130349911972687,8.26834919260458,9.945928034206519,5.083897059951621,8.117052391182073,1.9060705575773351,1.773548998483594,4.609473444344999,0.5491092711119638,4.112969554639524,1.0643359612433512,4.4885880941602965
5.476417222195938,9.258072304545003,2.0259006397403736,8.532332719634205,5.533515697309259,8.940358443121651,2.5153800966950457,7.918673491162508,7.70253116438362,4.294915965854058,3.1552464829839897,5.866684585137381
7.381663903754804,5.235476293505112,0.8096897130361147,4.619645324436902,1.6856324383592969,2.82185145803439,1.7701756933059531,4.009579506934483,3.141737674708418,8.980734976230256,0.7167021413187347,2.9332090118354097
3.0045329439271584,0.5841370450539929,7.875478606221491,2.779962729562657,7.1853744948766565,7.137321939617264,5.032799144207244,9.004743612794249,8.670486317153191,2.3393600509245527,2.8346535513383406,5.651935510888992
6.784810187946678,8.487263096995344,8.953497674671725,3.6278021362677237,6.511061454973274,9.863901548136205,2.0903077922533777,9.008176793158817,7.321469593276414,5.37244413064741,8.822430393136605,8.032525154203118
9.212483421232848,3.6847813372637637,1.320603142758363,2.8720800237854704,9.1893447862096,5.084509599265825,7.802871879743265,2.6511343863729877,0.3069575854761175,4.7571731082303454,9.41672570701629,5.392152094604706
8.481686039287327,6.766020117491708,5.69447193260903,8.829165019605249,6.246479689360439,9.276898448148739,0.5256030318031546,7.0977148385962066,4.078872871431804,5.5689950366263465,0.948500682664315,5.160196503498991
7.017677236301466,7.897815606487183,9.196514989236954,1.035454438320993,8.839111273137654,7.038306207076711,7.91540035467756,8.489387900706147,4.158844106581231,3.455178982598379,9.061470149977566,7.544350520994863
8.856870767221459,8.537434447217976,1.6874263022968616,3.2489551221976463,4.961891145777047,0.8357235576251232,3.891114944661668,9.988804559587612,4.415333201021036,2.0508693355017593,9.382326413773344,8.115174698517386
8.745472676031588,2.6981104408128465,8.801689392293508,6.316953849451065,0.7409140053109464,1.325238631841893,1.0191876575128578,7.511349103209635,0.07769972967701655,1.9332811242009695,9.189667814879131,5.085997786980999
4.056125083204128,8.80464009488967,4.206182285615014,0.3783719439966371,5.384538691972212,6.299666311538067,3.1216923343659317,5.450135259190127,8.915692828517017,6.032461700557329,6.076021847185889,6.0803392740361035
8.850298260836523,2.8219850122522097,0.49387983643354727,8.401263273807377,8.320212351518007,4.270445390256251,9.218641067471742,1.9064403758034931,2.1519793869572093,4.6411137425203055,8.838066390451942,5.637504059717597
2.954403267854817,2.0973444320494625,1.9748565835779497,7.220277074487513,7.4979420090526405,6.78513529099985,2.085655073463765,5.427955845483565,9.348121971092024,2.7460771016839383,1.9773481400904647,4.193153541635153
4.887017925077256,2.046182989416252,3.147944127635732,3.558410760225571,6.361300212039395,8.357193495878683,1.793548986546386,4.579390302980646,5.4680961909098045,9.582928124276522,2.2637895502137972,4.598326852404289
9.671800034823377,4.962071293867192,6.726161700231344,9.859847971295304,3.877358066751486,4.739410731983002,3.1178087014078413,8.708544030237874,1.6666427219404067,9.447917483685192,4.709121732382818,6.829237347326261
7.885896100129477,8.341108802807414,7.951002277704948,9.723481078461438,5.496932806337859,4.576518106368744,4.97607035996428,7.941657419160851,0.27514478185007185,2.8459670286805885,6.6363190539437635,6.064627659053669
9.679675944287062,2.161265670085016,8.780109349682807,6.883955720030319,2.812745407552483,2.9705009967155704,2.4530405126250097,3.677722438238461,5.140868306720713,7.315896835592616,2.8166915998167372,3.4371497546072445
2.5611260690880933,2.481930082751591,0.9725554434459271,4.007730487871177,9.926729872402118,7.619863036098874,2.271730917494045,6.438048434033493,3.1836795106198146,5.170568867210939,9.851266363823697,6.097431809380687
0.322046427671312,5.422631101612922,3.1897262979889462,0.6780366269669413,5.133214317105461,5.123496198279803,4.518110643468903,5.308612750708978,3.660639578716247,6.215990990724824,5.581775844236394,5.025060748118909
1.268891151398026,4.026976415246219,6.988906688379429,8.586182938951216,1.968662428589537,4.226124482870483,6.227021812657587,2.6987474259536084,1.9846171384794975,9.564869078825405,8.966896771955867,5.062326669266567
1.3626216247875067,2.5334661193900168,0.6958962027815319,0.4162061138603701,6.766944674027105,9.404253042745673,7.105841853881092,6.601192373480373,0.7487655249166159,2.588290254453478,6.640842847239346,4.584678342460423
1.800321633684896,4.285079278582375,3.895682145180305,8.75569107603455,5.029340206285124,0.2024808922361243,8.202664927460495,2.7603973940765836,5.088380188927348,9.71929119044478,9.461102434176729,5.229896115617339
8.091206414140377,4.629411738635215,8.443781859034933,0.9071840065671233,8.41732734031894,4.676283857801083,8.962747886245953,6.509282266942576,4.847726533545137,9.070821822066318,8.62743694506246,7.937063890978736
5.3933444795290875,9.513181607431918,8.430701244916396,6.069908531812601,2.487838420310232,3.277858367454487,1.7342880895676882,3.495940387751444,1.5574734695543047,2.512334216779961,0.4852765187320651,3.658531847300742
0.8204886435622438,9.704633580412901,2.890611022128865,6.645303227122849,9.718633022004234,6.7297436170479665,8.425948882389639,0.40984141780926575,8.453223120304722,8.999925204954405,3.240193207759896,6.224504736924435
3.9713500767759315,5.391231384515547,9.420217989713809,8.10194746942864,2.557552473659669,6.5410719499290035,0.8263025756694331,5.329615242642381,5.702468328488717,4.547060236965759,5.737016901982721,4.598584647571211
2.8316799686367986,1.8841570658945794,3.079461063216354,4.966307321882205,8.520750952985601,1.451847723895402,4.703669171959431,0.1924131540977425,4.063652999747383,9.052533120869104,0.8503706736115424,3.2802298728634396
1.096069546171421,4.867251447802476,3.177854779532029,5.809319285365932,3.4600254994875312,0.8431373005528953,0.6187884754151818,1.9423404308093828,3.433160887650902,1.726602600601852,4.511283290371408,3.732407401908002
3.7827811564115352,7.6868464234645515,8.750150878665806,2.731570720749521,8.586376221267765,0.42008160969015274,7.290115123679514,3.2473422495563256,7.7927240005716705,9.595121928822115,2.7245250790918107,6.320955665602409
1.24737922792018,5.644784152633506,6.4367615073692095,2.130280030973093,5.436750278983899,5.8503062698108055,6.503486968543928,8.384538008616875,3.471240191691921,1.3247044038158162,8.544406861469785,6.062290968117317
6.108256801078947,2.4249120503929875,0.9622563272374052,3.7270567961904777,1.4733536148186965,9.252504622409905,5.096880984509953,3.2786089187889944,5.136976249465005,9.765618472136339,3.713859924537888,4.164703669195499
6.927704718083973,1.7544217718358512,8.11459037769303,8.005431815251034,6.159484325241386,1.488259777291866,0.7362284068266212,2.327104489141514,1.2303079071098777,1.7999329114082185,6.070474011207441,5.096653537451325
7.123490106411305,0.8836847907489043,4.350238960300513,2.192238678301892,3.283681788338686,4.328947257168484,4.690483340922755,3.252051087657899,2.8757570344177563,4.24195077279763,9.648074421158308,4.858445316778046
8.620703161362238,6.898037731070088,3.7762066015494247,3.32176939852012,3.690474468956996,3.17186743962555,5.226122064724424,1.8029461574954309,0.7524672094681706,6.876787777193593,4.392898959962025,3.668868572669956
5.364140259105285,5.411271012870076,2.8244543320536586,5.1481651879593855,3.172122453855625,2.3570949446495817,0.7553160148302795,6.563645847714616,2.3110283307516255,8.992359367059708,3.01559270217591,4.421358331447642
8.647404317039165,4.129662862175714,3.887450877617874,9.648771640630681,4.137023822053201,9.655260121008073,0.8626761669360372,0.4800687454513508,8.062677259337026,5.668180212696413,3.953976752853241,4.116793093100161
9.399786287416504,0.874512618873553,3.486081839899078,8.30056296130582,4.013610974348442,5.69581009635076,9.776011287560618,0.2510665291430647,9.325046678751997,5.767024964766385,9.438593920181727,6.607255911071389
3.8785009055958444,2.53056994528282,9.20633509119427,0.7420413220306588,8.638228634885545,8.236058813126913,0.2956437255464306,0.5530661018474281,3.776253762960847,0.29302301998494484,1.7957665230611697,4.225557966684281
9.5461709658833,8.627911413588018,8.340326165477588,0.9066931616354146,5.280160868750801,0.16826220909342715,1.1561829330418216,8.550259252453472,1.4790253101606055,9.432044436348535,0.7366140147173927,4.443224374135119
2.9367860637419496,5.786010962171706,1.229029311766443,4.922918141358606,2.7161967869392365,0.6727296239457137,1.7592229735997778,1.4804676205529799,5.04568004785518,0.6507392866847095,9.080786249124008,4.74593711636578
6.928678563750642,8.943544878797896,8.290955148715788,8.468210101435721,5.4431076702994705,8.030012809030696,3.4546017411823158,3.096059843449359,0.4999614035057032,7.848432997800683,1.5356910260389323,4.0482440307549075
9.307333174631234,9.068677886295852,5.080817720807841,4.985193428612655,4.245748110098492,3.6493215479566277,2.0016634679434575,3.971932435026323,3.4717852087841674,2.976569306644199,0.8758529128155679,4.9030237582761895
6.592306404660924,8.556491740792447,2.519963863189174,9.594675583025507,5.9061701194632015,6.252351549806303,5.949653658840665,3.8003403843812067,6.942230055156725,4.52460348589529,4.3422411713460445,6.439312772016519
0.9565974014118994,6.348630744713022,6.618912729985391,3.2735564800757944,5.475108243501488,5.425489576423979,9.827814821574547,4.241724098721877,5.69378779351425,5.357426185766111,7.460622726623717,6.32983420524155
9.189426781711745,4.831947042882698,0.7735413031602856,0.38812201831091575,7.042433713951187,9.742425823926025,9.040362368437131,3.057154508324589,3.2398760066987764,6.993526128649172,8.403174257148242,5.910056657870151
2.9902104575406527,8.59340424508018,8.948082309140396,6.981461318357303,3.913652041739052,6.776417148521729,3.1761453331842993,8.093839985500312,5.671707288887925,3.6224147400132023,8.563634800189512,7.586666899731822
9.251164527448148,4.410221156813423,3.5529626209266962,5.435270365869891,4.405300402004636,1.4798620263335271,0.057143537272218436,7.3843860110524515,2.738076193244913,7.912583911807389,6.804881901635555,6.764074475215003
1.157627327389703,7.8381328006130415,4.062843011992503,6.948845072288616,0.24332753009982055,3.0216421612885314,0.5415997884277579,6.420299524180773,2.1676394787989106,7.802525950160927,1.057640135454384,4.262139806371697
5.486163552263533,7.811426220792174,8.328811476234891,2.0751959896230554,7.405853672633298,2.556923884146295,8.22570105623264,7.310599463246271,2.9674420917372157,4.853489945388497,3.274150623834208,6.2027082334252235
9.332553815905243,7.415220356880886,2.0477050971798496,5.668595738384669,3.3031150713898483,5.5872576133427145,6.231848702827386,4.924467697814929,3.025182276433954,1.5746192484226262,7.83410092987037,6.016115458716582
9.889929878837906,5.6965140790777475,6.133230543758352,1.014018458775664,7.213281878166848,2.045137276355148,6.605329438573038,4.424955745086022,0.8425950145443162,5.546453000261882,1.936372222757955,4.739536183811509
2.957801456323701,5.466027653151623,9.111500396921876,7.826675702152357,1.332271997510741,6.604870509758002,6.302870061707749,3.1880143402979675,7.195542273976239,4.989559066481517,0.24612962357173473,4.277491871778549
5.234704782811425,5.165179464594062,2.9457602776193847,4.960200763361891,7.067512424027469,2.2051228615382867,3.9179132936205887,2.677109270044473,2.3806192566440276,5.9337459219284225,4.1528406555885145,4.715994480400322
8.714254897066137,2.33506430406596,0.7496938968015787,1.5745752898381093,3.543581332571585,1.2244283337849216,1.7388673148339728,5.640508188332296,2.220904048221816,8.660730907648448,2.847545954295254,4.071038910989353
7.18111419767065,0.35733799679488754,8.379484557065478,2.0281342593431404,4.810367245517911,8.514382737678497,2.067917837572557,6.6316974326740485,2.2833424348518583,0.8112886561542909,5.95198725071336,4.841017636639362
4.550869998732975,1.5294527029922866,2.4435762782395143,7.10259719530554,2.857526604220496,4.094494281484268,4.159554636019257,4.040630741330872,4.062550068543851,4.303285048366511,8.642626440686849,4.582221163510985
2.303038121855703,2.208472193427701,3.7860397109528376,0.8857242637619867,2.4499438254087638,3.670353415439335,1.471692848779842,5.976546161692324,2.5688927518155236,4.7030002740837995,8.142498146075136,5.392448841917937
5.204781738083778,4.260528478810402,7.609116671478305,5.998253819160732,6.072364489841763,2.856807068078285,7.160086409417234,7.361122269734146,6.531074674652694,7.9471206818477516,7.123054097869587,7.189129422242795
8.373595189395518,4.354402733856668,7.857680288579302,0.648990743218526,4.625780332710125,8.664087901689374,9.59111740388744,6.1289250250819585,8.99507873617581,8.115151405870542,6.590684611075686,6.75758637147658
8.207579913495925,8.739905158865406,6.8511685487349,4.3813432759566595,1.4984598676796357,6.652963851305658,6.758257901751053,3.6496350421272163,5.194240564825071,4.709966236304912,5.076952536622049,5.230765512703284
0.3230380493336604,1.0090268199245689,3.7783190446051274,8.598872660372546,7.8898973299257715,9.733056049682684,8.887566289546516,3.9277342266495707,2.113344474878849,2.057315468685801,1.2029947458188095,3.1901148489123274
7.714250780635648,6.316777772728138,8.50825507254541,2.3181084714195443,8.345070900904442,7.163013386231785,1.8212743465637349,5.506887519817068,0.8970961207889094,2.6293379851669085,5.690815585028525,4.909461890721221
3.493293476618474,0.9629626175726769,8.964470164854589,0.9131158186466648,7.513115220529066,1.4242229858331545,1.5690572164796412,7.846895460179346,0.7341910472358015,5.832476717819396,8.631020071910186,6.318025093843619
7.811472469817716,2.1427249914832247,2.9709937124180827,0.5485325071712943,9.285593021543455,1.4434083642591156,6.322271318960401,6.311391430958558,3.809105337449701,3.14895846554614,0.11835605906682978,3.2650246813922035
0.989592804193189,6.625273992710353,6.683399455520819,7.336790939530257,2.576582934062807,0.056403264868578606,2.272357390909133,4.056079162725387,2.676677141117456,8.752846071209767,5.549224287451695,4.167341486209972
6.65066221596954,9.933131311921098,0.9117022020772003,1.452440054677473,4.6297473291337905,0.3240592194959202,9.30095956702437,2.4419235236815884,6.357669970055905,8.877464228091727,1.4411793252103078,4.640888439446591
1.6083476848799705,9.647971550817832,6.634410865084078,6.083456374072944,6.542526419152993,9.680417623381189,6.477456133046689,7.429109555664675,9.131530078146003,6.0759561391574906,6.018057871102337,7.339702340890543
1.25622334707444,0.16360007832446954,6.0224970170842145,9.971059976428533,3.896700960976176,7.771245760495285,5.79209029799359,6.954275590931259,6.754371263695632,2.8682079687899398,6.5010088780256625,4.619940312575371
3.9777299005499445,1.163535613846377,8.176364706843257,9.310576933843894,9.959373097602208,7.918159395679247,7.044560562272842,5.72437006858193,9.48806756878446,7.3961126407812205,3.6086991569448856,6.054554775303444
6.681538590789682,0.9285369243962571,6.087436507721225,9.239709493559406,1.9183449162278599,7.521792429923227,2.018280865527821,7.894743179851039,7.984167373524823,4.309965497660594,2.71251933521118,5.527125201351756
2.3591688588044635,1.3216732907255935,3.5397684500882542,2.8977820793323428,7.6146869294639785,9.711444316827448,3.5936395658951836,5.371002656667531,2.184145294361973,7.356111216456992,0.9833372426540465,4.800304001856691
